収容局,ケーブル名,備考,経度,緯度,分岐00,分岐01,分岐02,分岐03,分岐04,分岐05
小金,Pケーブル,小金卸団地1_RSBM,,,,,,,,
小金,Pケーブル,竹尾二幹_5,139.0925958,37.90807528,,,,,,
小金,Pケーブル,赤道線_16,139.0936682,37.91959801,,,,,,
小金,Pケーブル,赤道線_17,139.0948273,37.91755911,,,,,,
小金,Pケーブル,赤道線_18,139.0958952,37.91575681,,,,,,
小金,Pケーブル,赤道線_18D,139.0961794,37.91528995,,,,,,
小金,Pケーブル,赤道線_19,139.0970251,37.91388352,,,,,,
小金,Pケーブル,赤道線_20,139.0975614,37.91300193,,,,,,
小金,Pケーブル,赤道線_21,139.0977776,37.91267331,,,,,,
小金,Pケーブル,赤道線_23,139.098941,37.91091768,,,,,,
小金,Pケーブル,竹尾線_20,139.0968221,37.90994376,,,,,,
小金,Pケーブル,竹尾線_19,139.094746,37.90901023,,,,,,
小金,Pケーブル,竹尾線_18,139.0926446,37.90810432,,,,,,
小金,Pケーブル,牡丹山線_3,139.0992119,37.9166587,,,,,,
小金,Qケーブル,局,139.0887004,37.9388485,,,,,,
小金,Qケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Qケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Qケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Qケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Qケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Qケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Qケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Qケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Qケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Qケーブル,赤道線_12,139.0922009,37.92446461,,,,,,
小金,Qケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Qケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Qケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Qケーブル,赤道線_16,139.0936682,37.91959801,,,,,,
小金,Qケーブル,赤道線_17,139.0948273,37.91755911,,,,,,
小金,Qケーブル,赤道線_18,139.0958952,37.91575681,,,,,,
小金,Qケーブル,赤道線_18D,139.0961794,37.91528995,,,,,,
小金,Qケーブル,赤道線_19,139.0970251,37.91388352,,,,,,
小金,Rケーブル,局,139.0887004,37.9388485,,,,,,
小金,Rケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Rケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Rケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Rケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Rケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Rケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Rケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Rケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Rケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Rケーブル,赤道線_12,139.0922009,37.92446461,,,,,,
小金,Rケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Rケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Rケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Rケーブル,赤道線_16,139.0936682,37.91959801,,,,,,
小金,Rケーブル,赤道線_17,139.0948273,37.91755911,,,,,,
小金,Rケーブル,赤道線_18,139.0958952,37.91575681,,,,,,
小金,Rケーブル,牡丹山線_1,139.0977238,37.9159412,,,,,,
小金,Rケーブル,牡丹山線_2,139.0976567,37.91607159,,,,,,
小金,Rケーブル,牡丹山線_3,139.0992119,37.9166587,,,,,,
小金,Sケーブル,局,139.0887004,37.9388485,,,,,,
小金,Sケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Sケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Sケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Sケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Sケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Sケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Sケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Sケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Sケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Sケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Sケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Sケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Sケーブル,山木戸線_33,139.0937564,37.9219084,,,,,,
小金,Sケーブル,山木戸線_38,139.0980239,37.92257469,,,,,,
小金,Sケーブル,山木戸線_40,139.1005791,37.92215585,,,,,,
小金,Sケーブル,山木戸線_42,139.1028636,37.92299252,,,,,,
小金,Sケーブル,山木戸線_44,139.1046564,37.92251383,,,,,,
小金,Sケーブル,山木戸線_48,139.1089236,37.92010469,,,,,,
小金,Sケーブル,山木戸線_50,139.1117408,37.91927717,,,,,,
小金,Sケーブル,山木戸線_52,139.1143682,37.91990353,,,,,,
小金,Sケーブル,山木戸線_59,139.1211255,37.92299505,,,,,,
小金,Sケーブル,本所線_4,139.1241031,37.92242788,,,,,,
小金,Sケーブル,本所線_5,139.1258173,37.9219446,,,,,,
小金,Sケーブル,本所線_7,139.1280227,37.92134945,,,,,,
小金,Sケーブル,本所線_8,139.1294042,37.92095622,,,,,,
小金,Sケーブル,本所線_9,139.1307495,37.92057233,,,,,,
小金,Sケーブル,本所線_10,139.1320631,37.92021315,,,,,,
小金,Sケーブル,本所線_12,139.1341457,37.91964189,,,,,,
小金,Sケーブル,本所線_14,139.1359993,37.91911762,,,,,,
小金,Sケーブル,山木戸線_33,139.0937564,37.9219084,,,,,,
小金,Sケーブル,山木戸線_38,139.0980239,37.92257469,,,,,,
小金,Sケーブル,山木戸線_40,139.1005791,37.92215585,,,,,,
小金,Sケーブル,山木戸線_42,139.1028636,37.92299252,,,,,,
小金,Sケーブル,山木戸線_48,139.1089236,37.92010469,,,,,,
小金,Sケーブル,山木戸線_50,139.1117408,37.91927717,,,,,,
小金,Sケーブル,山木戸線_52,139.1143682,37.91990353,,,,,,
小金,Sケーブル,山木戸線_59,139.1211255,37.92299505,,,,,,
小金,Sケーブル,本所線_4,139.1241031,37.92242788,,,,,,
小金,Sケーブル,本所線_5,139.1258173,37.9219446,,,,,,
小金,Sケーブル,本所線_7,139.1280227,37.92134945,,,,,,
小金,Sケーブル,本所線_10,139.1320631,37.92021315,,,,,,
小金,Sケーブル,本所線_13,139.135116,37.91937167,,,,,,
小金,Sケーブル,本所線_14,139.1359993,37.91911762,,,,,,
小金,Tケーブル,局,139.0887004,37.9388485,,,,,,
小金,Tケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Tケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Tケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Tケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Tケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Tケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Tケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Tケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Tケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Tケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Tケーブル,山木戸線_35,139.0953209,37.92224587,,,,,,
小金,Tケーブル,山木戸線_37,139.0965669,37.92234241,,,,,,
小金,Tケーブル,山木戸線_38,139.0980239,37.92257469,,,,,,
小金,Tケーブル,山木戸線_39,139.0995725,37.92259319,,,,,,
小金,Tケーブル,山木戸線_40,139.1005791,37.92215585,,,,,,
小金,Tケーブル,山木戸線_41,139.1017256,37.92253079,,,,,,
小金,Tケーブル,山木戸線_43,139.1041505,37.92322231,,,,,,
小金,Tケーブル,山木戸線_45,139.1052701,37.92174819,,,,,,
小金,Tケーブル,山木戸線_47,139.1075822,37.92062232,,,,,,
小金,Tケーブル,山木戸線_48,139.1089236,37.92010469,,,,,,
小金,Tケーブル,山木戸線_49,139.1102995,37.91954514,,,,,,
小金,Tケーブル,山木戸線_50,139.1117408,37.91927717,,,,,,
小金,Tケーブル,山木戸線_52,139.1143682,37.91990353,,,,,,
小金,Tケーブル,山木戸線_54,139.1163296,37.92109456,,,,,,
小金,Tケーブル,山木戸線_56,139.1184861,37.92170053,,,,,,
小金,Tケーブル,山木戸線_58,139.1203516,37.92247759,,,,,,
小金,Tケーブル,山木戸線_59,139.1211255,37.92299505,,,,,,
小金,Tケーブル,本所線_2,139.1225263,37.92283245,,,,,,
小金,Tケーブル,本所線_4,139.1241031,37.92242788,,,,,,
小金,Tケーブル,本所線_5,139.1258173,37.9219446,,,,,,
小金,Tケーブル,本所線_7,139.1280227,37.92134945,,,,,,
小金,Tケーブル,大形幹_128,139.1282082,37.92124983,,,,,,
小金,Tケーブル,山木戸線_51,139.1130664,37.91950961,,,,,,
小金,Tケーブル,山木戸線_53,139.1149514,37.92041104,,,,,,
小金,Tケーブル,山木戸線_54,139.1163296,37.92109456,,,,,,
小金,Tケーブル,石動線_1,139.1171647,37.91991634,,,,,,
小金,Tケーブル,石動線_2,139.1183826,37.91820584,,,,,,
小金,Tケーブル,石動線_3,139.1197543,37.91628718,,,,,,
小金,Tケーブル,新鉄前支_1,139.1196888,37.91635579,,,,,,
小金,Tケーブル,石動線_1,139.1171647,37.91991634,,,,,,
小金,Tケーブル,石動線_2,139.1183826,37.91820584,,,,,,
小金,Uケーブル,局,139.0887004,37.9388485,,,,,,
小金,Uケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Uケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Uケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Uケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Uケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Uケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Uケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Uケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Uケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Uケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Uケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Uケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Uケーブル,山木戸線_33,139.0937564,37.9219084,,,,,,
小金,Uケーブル,山木戸線_38,139.0980239,37.92257469,,,,,,
小金,Uケーブル,山木戸線_40,139.1005791,37.92215585,,,,,,
小金,Uケーブル,山木戸線_41,139.1017256,37.92253079,,,,,,
小金,Uケーブル,山木戸線_43,139.1041505,37.92322231,,,,,,
小金,Uケーブル,山木戸線_48,139.1089236,37.92010469,,,,,,
小金,Uケーブル,山木戸線_52,139.1143682,37.91990353,,,,,,
小金,Uケーブル,山木戸線_54,139.1163296,37.92109456,,,,,,
小金,Uケーブル,山木戸線_56,139.1184861,37.92170053,,,,,,
小金,Uケーブル,山木戸線_57,139.1195154,37.92204957,,,,,,
小金,Vケーブル,局,139.0887004,37.9388485,,,,,,
小金,Vケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Vケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Vケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Vケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Vケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Vケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Vケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Vケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Vケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Vケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Vケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Vケーブル,山木戸線_33,139.0937564,37.9219084,,,,,,
小金,Vケーブル,山木戸線_38,139.0980239,37.92257469,,,,,,
小金,Vケーブル,山木戸線_40,139.1005791,37.92215585,,,,,,
小金,Vケーブル,山木戸線_43,139.1041505,37.92322231,,,,,,
小金,Vケーブル,山木戸線_44,139.1046564,37.92251383,,,,,,
小金,Vケーブル,山木戸線_45,139.1052701,37.92174819,,,,,,
小金,Vケーブル,山木戸線_48,139.1089236,37.92010469,,,,,,
小金,Vケーブル,山木戸線_50,139.1117408,37.91927717,,,,,,
小金,Vケーブル,山木戸線_52,139.1143682,37.91990353,,,,,,
小金,Vケーブル,山木戸線_54,139.1163296,37.92109456,,,,,,
小金,Vケーブル,山木戸線_55,139.1173205,37.92137038,,,,,,
小金,Vケーブル,山木戸線_57,139.1195154,37.92204957,,,,,,
小金,Vケーブル,山木戸線_59,139.1211255,37.92299505,,,,,,
小金,Vケーブル,大形南線_1,139.1221534,37.92236955,,,,,,
小金,Wケーブル,山木戸線_51,139.1130664,37.91950961,,,,,,
小金,Wケーブル,山木戸線_53,139.1149514,37.92041104,,,,,,
小金,Wケーブル,逢谷内支_13,139.1155087,37.9206441,,,,,,
小金,Wケーブル,とう道西口C,139.0887004,37.9388485,,,,,,
小金,Wケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Wケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Wケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Wケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Wケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Wケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Wケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Wケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Wケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Wケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Wケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Wケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Wケーブル,山木戸線_33,139.0937564,37.9219084,,,,,,
小金,Wケーブル,山木戸線_38,139.0980239,37.92257469,,,,,,
小金,Wケーブル,山木戸線_40,139.1005791,37.92215585,,,,,,
小金,Wケーブル,山木戸線_42,139.1028636,37.92299252,,,,,,
小金,Wケーブル,山木戸線_44,139.1046564,37.92251383,,,,,,
小金,Wケーブル,山木戸線_45,139.1052701,37.92174819,,,,,,
小金,Wケーブル,山木戸線_48,139.1089236,37.92010469,,,,,,
小金,Wケーブル,山木戸線_50,139.1117408,37.91927717,,,,,,
小金,Xケーブル,局,139.0887004,37.9388485,,,,,,
小金,Xケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Xケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Xケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Xケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Xケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Xケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Xケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Xケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Xケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Xケーブル,赤道線_12,139.0922009,37.92446461,,,,,,
小金,Xケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Xケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Xケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Xケーブル,山木戸線_33,139.0937564,37.9219084,,,,,,
小金,Xケーブル,山木戸線_40,139.1005791,37.92215585,,,,,,
小金,Xケーブル,山木戸線_43,139.1041505,37.92322231,,,,,,
小金,Xケーブル,山木戸線_44,139.1046564,37.92251383,,,,,,
小金,Xケーブル,山木戸線_47,139.1075822,37.92062232,,,,,,
小金,Xケーブル,山木戸線_49,139.1102995,37.91954514,,,,,,
小金,Xケーブル,山木戸線_52,139.1143682,37.91990353,,,,,,
小金,Xケーブル,逢谷内線_1,139.1157685,37.92199086,,,,,,
小金,Xケーブル,逢谷内線_3,139.1159015,37.9236606,,,,,,
小金,Xケーブル,薬師橋線_7,139.1136902,37.92402961,,,,,,
小金,Xケーブル,薬師橋線_3,139.1158326,37.92919537,,,,,,
小金,Yケーブル,局,139.0887004,37.9388485,,,,,,
小金,Yケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Yケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Yケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Yケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Yケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Yケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Yケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Yケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Yケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Yケーブル,赤道線_12,139.0922009,37.92446461,,,,,,
小金,Yケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Yケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Yケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Yケーブル,山木戸線_33,139.0937564,37.9219084,,,,,,
小金,Yケーブル,山木戸線_40,139.1005791,37.92215585,,,,,,
小金,Yケーブル,山木戸線_43,139.1041505,37.92322231,,,,,,
小金,Yケーブル,山木戸線_44,139.1046564,37.92251383,,,,,,
小金,Yケーブル,山木戸線_45,139.1052701,37.92174819,,,,,,
小金,Yケーブル,山木戸線_46,139.1062633,37.92115715,,,,,,
小金,Yケーブル,山木戸線_49,139.1102995,37.91954514,,,,,,
小金,Yケーブル,山木戸線_50,139.1117408,37.91927717,,,,,,
小金,Yケーブル,山木戸線_56,139.1184861,37.92170053,,,,,,
小金,Yケーブル,山木戸線_59,139.1211255,37.92299505,,,,,,
小金,Yケーブル,本所線_3,139.1227664,37.92278589,,,,,,
小金,Yケーブル,本所線_5,139.1258173,37.9219446,,,,,,
小金,Yケーブル,大形幹_122,139.1258399,37.92188474,,,,,,
小金,Yケーブル,山木戸線_54,139.1163296,37.92109456,,,,,,
小金,Yケーブル,山木戸線_56,139.1184861,37.92170053,,,,,,
小金,Yケーブル,山木戸線_59,139.1211255,37.92299505,,,,,,
小金,Yケーブル,本所線_3,139.1227664,37.92278589,,,,,,
小金,Yケーブル,本所線_4,139.1241031,37.92242788,,,,,,
小金,Yケーブル,本所線_5,139.1258173,37.9219446,,,,,,
小金,Yケーブル,石動線_1,139.1171647,37.91991634,,,,,,
小金,Yケーブル,石動線_2,139.1183826,37.91820584,,,,,,
小金,Yケーブル,石動線_3,139.1197543,37.91628718,,,,,,
小金,Zケーブル,局,139.0887004,37.9388485,,,,,,
小金,Zケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Zケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Zケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Zケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Zケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Zケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Zケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Zケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Zケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Zケーブル,赤道線_12,139.0922009,37.92446461,,,,,,
小金,Zケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Zケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Zケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Zケーブル,山木戸線_33,139.0937564,37.9219084,,,,,,
小金,Zケーブル,山木戸線_34,139.0947704,37.92215809,,,,,,
小金,Zケーブル,山木戸線_37,139.0965669,37.92234241,,,,,,
小金,Zケーブル,山木戸線_38,139.0980239,37.92257469,,,,,,
小金,Zケーブル,山木戸線_39,139.0995725,37.92259319,,,,,,
小金,Zケーブル,中木戸線_1,139.0988257,37.92389186,,,,,,
小金,Zケーブル,中木戸線_2,139.0984302,37.92467107,,,,,,
小金,イケーブル,局,139.0887004,37.9388485,,,,,,
小金,イケーブル,河渡線_1,139.0924521,37.93610902,,,,,,
小金,イケーブル,河渡線_2,139.0923994,37.93601598,,,,,,
小金,イケーブル,河渡線_3,139.0940805,37.93544226,,,,,,
小金,イケーブル,河渡線_3D,139.0943315,37.9353575,,,,,,
小金,イケーブル,河渡線_4,139.0955403,37.93492319,,,,,,
小金,イケーブル,河渡線_5,139.0969014,37.93447348,,,,,,
小金,イケーブル,河渡線_6,139.0985594,37.93393374,,,,,,
小金,イケーブル,河渡線_7,139.1001402,37.93340419,,,,,,
小金,イケーブル,松崎線_1,139.1015725,37.93302528,,,,,,
小金,イケーブル,松崎線_2,139.1029988,37.9331426,,,,,,
小金,イケーブル,松崎線_3,139.1047531,37.93345958,,,,,,
小金,イケーブル,松崎線_4,139.1063838,37.93373003,,,,,,
